x,y,z
20.0,0.0,0.0
19.992591490269177,-0.0007275600962613631,0.0
19.985205915107517,-0.0021973322532644036,0.0
19.9778658614784,-0.004428025890613056,0.0
19.970573233346517,-0.007438777284462789,0.0
19.9633299941476,-0.011249170030964817,0.0
19.956138168927566,-0.015879246369214957,0.0
19.94899984559117,-0.02134951882783013,0.0
19.94191717629993,-0.027680982204204767,0.0
19.934892378883728,-0.03489512588723742,0.0
19.927927738264668,-0.043013946534782674,0.0
19.92102560789165,-0.05205996111750866,0.0
19.914188411183815,-0.062056220341285974,0.0
19.907418642980947,-0.07302632246069853,0.0
19.900718870998595,-0.0849944274967524,0.0
19.89409173728554,-0.09798527187236719,0.0
19.88753995968084,-0.11202418347976532,0.0
19.881066333267565,-0.12713709719443195,0.0
19.874673731819904,-0.14335057085089895,0.0
19.86836510924003,-0.16069180169621797,0.0
19.862143500980814,-0.17918864333762588,0.0
19.85601202544996,-0.19886962320157686,0.0
19.84997388539085,-0.21976396052201796,0.0
19.844032369234828,-0.2419015848765248,0.0
19.838190852419203,-0.26531315528968735,0.0
19.832452798664644,-0.29003007992395285,0.0
19.826821761205174,-0.3160845363789891,0.0
19.82130138396317,-0.3435094926215331,0.0
19.81589540266121,-0.3723387285686416,0.0
19.810607645861747,-0.4026068583482601,0.0
19.805442035924862,-0.434349353262084,0.0
19.800402589873325,-0.46760256547680057,0.0
19.795493420153356,-0.5024037524709795,0.0
19.79071873527828,-0.5387911022661258,0.0
19.786082840341166,-0.5768037594717293,0.0
19.781590137381293,-0.6164818521755425,0.0
19.777245125587836,-0.657866519711806,0.0
19.77305240132271,-0.7009999413417151,0.0
19.7690166579428,-0.7459253658821001,0.0
19.765142685400075,-0.7926871423200811,0.0
19.761435369596015,-0.8413307514533622,0.0
19.757899691464676,-0.8919028385978706,0.0
19.754540725756367,-0.9444512474066238,0.0
19.751363639491213,-0.999025054846046,0.0
19.748373690049124,-1.0556746073784653,0.0
19.745576222859537,-1.1144515584022263,0.0
19.742976668650766,-1.1754089070037625,0.0
19.74058054021513,-1.2386010380791286,0.0
19.738393428641732,-1.304083763885898,0.0
19.736420998964196,-1.371914367090042,0.0
19.73466898516556,-1.442151645376444,0.0
19.733143184476894,-1.5148559576961094,0.0
19.731849450899908,-1.5900892722279618,0.0
19.730793687876908,-1.6679152161384343,0.0
19.729981840023747,-1.7483991272279085,0.0
19.72941988383282,-1.8316081075595523,0.0
19.72911381724353,-1.9176110791732968,0.0
19.72906964796699,-2.006478841995738,0.0
19.72929338043968,-2.098284134065755,0.0
19.72979100126733,-2.193101694205763,0.0
19.730568463005106,-2.2910083272799824,0.0
19.731631666103116,-2.3920829721941352,0.0
19.73298643882678,-2.496406772805834,0.0
19.734638514939824,-2.6040631519320314,0.0
19.736593508912467,-2.715137888659612,0.0
19.738856888388938,-2.8297191991881334,0.0
19.74143394361572,-2.9478978214605203,0.0
19.744329753494217,-3.0697671038690264,0.0
19.74754914787812,-3.1954230983611307,0.0
19.751096665685267,-3.324964658314552,0.0
19.75497650833493,-3.4584935416040783,0.0
19.759192487952554,-3.596114519347674,0.0
19.763747969702777,-3.7379354908983458,0.0
19.768645807515245,-3.884067605745527,0.0
19.773888272352963,-4.034625393110383,0.0
19.779476972034907,-4.18972690017064,0.0
19.785412761457934,-4.349493840041699,0.0
19.791695641859214,-4.514051750884994,0.0
19.79832464751004,-4.683530167829967,0.0
19.80529771792058,-4.858062809807962,0.0
19.812611553244405,-5.037787783941156,0.0
19.82026145007539,-5.222847810859564,0.0
19.828241114191982,-5.413390475311314,0.0
19.836542445972423,-5.609568507800723,0.0
19.845155293104913,-5.81154010491099,0.0
19.854067163737316,-6.019469298717055,0.0
19.86326289118361,-6.233526389706135,0.0
19.872724238467615,-6.453888463614165,0.0
19.8824294269215,-6.680740021763547,0.0
19.89235256708015,-6.914273768959881,0.0
19.90246296105006,-7.1546916265960885,0.0
19.912724231295243,-7.4022060785689,0.0
19.9230932074734,-7.6570420283931835,0.0
19.933518462859837,-7.919439478152544,0.0
19.943938318681923,-8.189657603532368,0.0
19.95427799025222,-8.46798136843537,0.0
19.96444523205266,-8.754733184693217,0.0
19.974323122283312,-9.050295853387103,0.0
19.983756441572517,-9.35516538178435,0.0
19.992517108619914,-9.670108191135325,0.0
20.0,-10.0,0.0
18.52240356850455,0.0,0.0
18.52320608811091,-0.0007572455765463122,0.0
18.52394647472978,-0.002290192040241084,0.0
18.524645523174435,-0.004617826016099726,0.0
18.525303716730733,-0.007759572843787058,0.0
18.525921498885296,-0.011735298015491896,0.0
18.52649932828019,-0.01656531783259582,0.0
18.52703767907695,-0.022270410323678165,0.0
18.52753704145737,-0.028871826456202634,0.0
18.527997922130908,-0.036391301650796945,0.0
18.528420844847492,-0.044851067607282816,0.0
18.528806350915296,-0.0542738644519262,0.0
18.5291549997228,-0.06468295321570054,0.0
18.529467369264573,-0.0761021286536924,0.0
18.52974405666998,-0.08855573241612738,0.0
18.529985678734036,-0.10206866658185691,0.0
18.530192872449497,-0.11666640756552311,0.0
18.53036629553918,-0.13237502041001017,0.0
18.530506626987435,-0.14922117347619787,0.0
