x,y
20.0,0.0
20.0,-0.08064516129032258
20.0,-0.16129032258064516
20.0,-0.24193548387096775
20.0,-0.3225806451612903
20.0,-0.4032258064516129
20.0,-0.4838709677419355
20.0,-0.564516129032258
20.0,-0.6451612903225806
20.0,-0.7258064516129032
20.0,-0.8064516129032258
20.0,-0.8870967741935484
20.0,-0.967741935483871
20.0,-1.0483870967741935
20.0,-1.129032258064516
20.0,-1.2096774193548387
20.0,-1.2903225806451613
20.0,-1.3709677419354838
20.0,-1.4516129032258065
20.0,-1.532258064516129
20.0,-1.6129032258064515
20.0,-1.6935483870967742
20.0,-1.7741935483870968
20.0,-1.8548387096774193
20.0,-1.935483870967742
20.0,-2.0161290322580645
20.0,-2.096774193548387
20.0,-2.1774193548387095
20.0,-2.258064516129032
20.0,-2.338709677419355
20.0,-2.4193548387096775
20.0,-2.5
20.0,-2.5806451612903225
20.0,-2.661290322580645
20.0,-2.7419354838709675
20.0,-2.82258064516129
20.0,-2.903225806451613
20.0,-2.9838709677419355
20.0,-3.064516129032258
20.0,-3.1451612903225805
20.0,-3.225806451612903
20.0,-3.3064516129032255
20.0,-3.3870967741935485
20.0,-3.467741935483871
20.0,-3.5483870967741935
20.0,-3.629032258064516
20.0,-3.7096774193548385
20.0,-3.790322580645161
20.0,-3.870967741935484
20.0,-3.9516129032258065
20.0,-4.032258064516129
20.0,-4.112903225806451
20.0,-4.193548387096774
20.0,-4.274193548387097
20.0,-4.354838709677419
20.0,-4.435483870967742
20.0,-4.516129032258064
20.0,-4.596774193548387
20.0,-4.67741935483871
20.0,-4.758064516129032
20.0,-4.838709677419355
20.0,-4.919354838709677
20.0,-5.0
20.0,-5.080645161290322
20.0,-5.161290322580645
20.0,-5.241935483870968
20.0,-5.32258064516129
20.0,-5.403225806451613
20.0,-5.483870967741935
20.0,-5.564516129032258
20.0,-5.64516129032258
20.0,-5.725806451612903
20.0,-5.806451612903226
20.0,-5.887096774193548
20.0,-5.967741935483871
20.0,-6.048387096774193
20.0,-6.129032258064516
20.0,-6.209677419354839
20.0,-6.290322580645161
20.0,-6.370967741935484
20.0,-6.451612903225806
20.0,-6.532258064516129
20.0,-6.612903225806451
20.0,-6.693548387096774
20.0,-6.774193548387097
20.0,-6.854838709677419
20.0,-6.935483870967742
20.0,-7.016129032258064
20.0,-7.096774193548387
20.0,-7.177419354838709
20.0,-7.258064516129032
20.0,-7.338709677419355
20.0,-7.419354838709677
20.0,-7.5
20.0,-7.580645161290322
20.0,-7.661290322580645
20.0,-7.741935483870968
20.0,-7.82258064516129
20.0,-7.903225806451613
20.0,-7.983870967741935
20.0,-8.064516129032258
20.0,-8.14516129032258
20.0,-8.225806451612902
20.0,-8.306451612903226
20.0,-8.387096774193548
20.0,-8.46774193548387
20.0,-8.548387096774194
20.0,-8.629032258064516
20.0,-8.709677419354838
20.0,-8.790322580645162
20.0,-8.870967741935484
20.0,-8.951612903225806
20.0,-9.032258064516128
20.0,-9.112903225806452
20.0,-9.193548387096774
20.0,-9.274193548387096
20.0,-9.35483870967742
20.0,-9.435483870967742
20.0,-9.516129032258064
20.0,-9.596774193548386
20.0,-9.67741935483871
20.0,-9.758064516129032
20.0,-9.838709677419354
20.0,-9.919354838709678
20.0,-10.0
19.68931460221796,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
19.68931460221796,-10.0
19.386596381223292,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
