x,y
20.0,0.0
20.0,-0.16393442622950818
20.0,-0.32786885245901637
20.0,-0.4918032786885246
20.0,-0.6557377049180327
20.0,-0.8196721311475409
20.0,-0.9836065573770492
20.0,-1.1475409836065573
20.0,-1.3114754098360655
20.0,-1.4754098360655736
20.0,-1.6393442622950818
20.0,-1.80327868852459
20.0,-1.9672131147540983
20.0,-2.1311475409836063
20.0,-2.2950819672131146
20.0,-2.4590163934426226
20.0,-2.622950819672131
20.0,-2.7868852459016393
20.0,-2.9508196721311473
20.0,-3.1147540983606556
20.0,-3.2786885245901636
20.0,-3.442622950819672
20.0,-3.60655737704918
20.0,-3.7704918032786883
20.0,-3.9344262295081966
20.0,-4.098360655737705
20.0,-4.2622950819672125
20.0,-4.426229508196721
20.0,-4.590163934426229
20.0,-4.754098360655737
20.0,-4.918032786885245
20.0,-5.081967213114754
20.0,-5.245901639344262
20.0,-5.40983606557377
20.0,-5.573770491803279
20.0,-5.737704918032787
20.0,-5.9016393442622945
20.0,-6.0655737704918025
20.0,-6.229508196721311
20.0,-6.393442622950819
20.0,-6.557377049180327
20.0,-6.721311475409836
20.0,-6.885245901639344
20.0,-7.049180327868852
20.0,-7.21311475409836
20.0,-7.377049180327869
20.0,-7.5409836065573765
20.0,-7.7049180327868845
20.0,-7.868852459016393
20.0,-8.032786885245901
20.0,-8.19672131147541
20.0,-8.360655737704917
20.0,-8.524590163934425
20.0,-8.688524590163933
20.0,-8.852459016393443
20.0,-9.01639344262295
20.0,-9.180327868852459
20.0,-9.344262295081966
20.0,-9.508196721311474
20.0,-9.672131147540982
20.0,-9.83606557377049
20.0,-10.0
16.52786414353645,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
16.52786414353645,-10.0
14.669536855333966,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
